I
1100 Generated by WorldEditor

1   2118 0 0 O22 COLUMBIA
100 22.86 1 0 0.25 0 2 0 17  38.03666700 -120.41162200  181   65 2 0 0 1 35  38.02404400 -120.41448300  180  137 2 0 0 1
100 30.48 3 0 0.25 0 0 0 11  38.03405562 -120.41889148    0    0 1 0 0 0 29  38.02843141 -120.41382053    0    0 1 0 0 0
102 H1  38.03220927 -120.41140866  10.07 14.60 14.60 2 0 0 0.00 1
110 1 0.30 0.0000 Main Ramp
111  38.02612229 -120.41321638
111  38.02608748 -120.41289097
111  38.02701785 -120.41265990
111  38.02760439 -120.41258287
111  38.02752833 -120.41209877
111  38.02724956 -120.41181071
111  38.02802796 -120.41092559
112  38.02809153 -120.41035134  38.02817535 -120.41027490
112  38.02905249 -120.41022274  38.02910643 -120.41025729
112  38.02918144 -120.41070704  38.02927348 -120.41082918
111  38.02941424 -120.41082881
111  38.02960524 -120.41083131
111  38.03018242 -120.41083714
111  38.03029436 -120.41086267
111  38.03036515 -120.41079849
111  38.03046628 -120.41075997
111  38.03067865 -120.41074714
111  38.03072921 -120.41082416
111  38.03073932 -120.41092686
111  38.03086067 -120.41144035
111  38.03193262 -120.41120928
111  38.03201352 -120.41170993
112  38.03205397 -120.41176128  38.03209116 -120.41176128
111  38.03211361 -120.41169577
111  38.03213487 -120.41162007
111  38.03207420 -120.41153021
111  38.03205397 -120.41142751
112  38.03208420 -120.41130971  38.03211421 -120.41126653
111  38.03219155 -120.41126598
112  38.03228724 -120.41125155  38.03231725 -120.41126171
112  38.03234102 -120.41132749  38.03236075 -120.41139789
111  38.03233237 -120.41145584
111  38.03228656 -120.41153021
111  38.03223333 -120.41160724
111  38.03218544 -120.41172277
113  38.03211098 -120.41186584
111  38.02701771 -120.41266083
111  38.02705666 -120.41298273
111  38.02763218 -120.41285227
113  38.02760471 -120.41258321
110 1 0.30 0.0000 West Ramp and Taxiway
111  38.02596541 -120.41416842
112  38.02592820 -120.41423825  38.02592369 -120.41427972
111  38.02593041 -120.41435549
111  38.02593996 -120.41444659
112  38.02598816 -120.41457846  38.02602664 -120.41462551
111  38.02617814 -120.41458587
111  38.02716090 -120.41437015
111  38.02783009 -120.41420009
111  38.02804578 -120.41414732
111  38.02812777 -120.41412439
111  38.02813248 -120.41402258
111  38.02816551 -120.41389131
112  38.02820797 -120.41377105  38.02820797 -120.41372642
111  38.02817928 -120.41366213
111  38.02840075 -120.41361681
112  38.02851013 -120.41361081  38.02853255 -120.41365722
111  38.02846959 -120.41374712
111  38.02835527 -120.41395936
111  38.02834068 -120.41403285
111  38.02835702 -120.41412311
111  38.02838823 -120.41417202
111  38.02852110 -120.41431045
111  38.02960189 -120.41530127
111  38.03023561 -120.41589148
111  38.03067288 -120.41625971
111  38.03134756 -120.41686449
111  38.03187459 -120.41741090
111  38.03159448 -120.41771212
111  38.03151391 -120.41762942
111  38.03171747 -120.41741801
111  38.03128557 -120.41697335
111  38.03060980 -120.41635518
111  38.03018113 -120.41597928
111  38.02954123 -120.41542493
111  38.02904496 -120.41498218
111  38.02875160 -120.41531722
111  38.02862966 -120.41530497
111  38.02848005 -120.41519201
111  38.02851972 -120.41503528
111  38.02872397 -120.41472054
111  38.02825586 -120.41428650
112  38.02818777 -120.41430632  38.02816930 -120.41433270
111  38.02818331 -120.41439726
111  38.02821574 -120.41459977
111  38.02831079 -120.41526689
111  38.02759836 -120.41542728
111  38.02717118 -120.41538932
111  38.02707767 -120.41461744
111  38.02676624 -120.41468753
111  38.02686288 -120.41531407
111  38.02679288 -120.41532958
111  38.02669817 -120.41469840
111  38.02620031 -120.41479854
112  38.02595085 -120.41479594  38.02588014 -120.41475028
112  38.02584780 -120.41466786  38.02583811 -120.41464326
112  38.02580786 -120.41450598  38.02580059 -120.41445924
111  38.02578444 -120.41436510
112  38.02575651 -120.41427136  38.02574130 -120.41424930
113  38.02571949 -120.41422820
110 1 0.30 0.0000 West Ramp addition
111  38.03109707 -120.41720948
112  38.03043316 -120.41659786  38.03042427 -120.41652477
111  38.03056859 -120.41629903
111  38.03066533 -120.41638090
111  38.03057504 -120.41654874
113  38.03116190 -120.41707680
110 1 0.30 0.0000 Connector to Air Attack pad
111  38.03664767 -120.41149482
111  38.03660664 -120.41118762
111  38.03725003 -120.41105430
113  38.03721996 -120.41136391
110 1 0.30 190.1200 Taxiway A
112  38.03644680 -120.41154216  38.03654766 -120.41151638
111  38.03652597 -120.41136211
112  38.03649704 -120.41115640  38.03647534 -120.41100212
111  38.03637408 -120.41102508
111  38.03031575 -120.41239850
111  38.03038847 -120.41291553
111  38.03028721 -120.41293848
111  38.03021449 -120.41242145
112  38.02415616 -120.41379486  38.02405490 -120.41381782
111  38.02407660 -120.41397207
112  38.02410553 -120.41417774  38.02412722 -120.41433200
111  38.02422888 -120.41431185
111  38.02402635 -120.41435776
111  38.02393555 -120.41371223
111  38.03655852 -120.41085061
113  38.03664932 -120.41149625
110 1 0.30 0.0000 Taxiway A4
111  38.03392237 -120.41213091
112  38.03394131 -120.41201829  38.03394587 -120.41198070
112  38.03393749 -120.41188387  38.03393710 -120.41188141
111  38.03392391 -120.41178818
112  38.03390018 -120.41169631  38.03388499 -120.41165486
111  38.03384421 -120.41158228
111  38.03409283 -120.41152541
112  38.03407107 -120.41165831  38.03407006 -120.41169603
111  38.03407644 -120.41175331
111  38.03409004 -120.41185171
112  38.03412601 -120.41198889  38.03414500 -120.41202745
113  38.03418442 -120.41206626
110 1 0.30 0.0000 A3 Cross Over
111  38.02841583 -120.41336732
112  38.02843425 -120.41326994  38.02843541 -120.41322089
111  38.02842502 -120.41312972
111  38.02840851 -120.41301501
112  38.02838504 -120.41290728  38.02836998 -120.41285072
112  38.02835436 -120.41282737  38.02835730 -120.41282295
111  38.02855335 -120.41277980
112  38.02853218 -120.41287575  38.02852904 -120.41292116
112  38.02853538 -120.41299023  38.02853410 -120.41298846
111  38.02854788 -120.41310317
